Fri Jan 29 15:37:34 CST 2016
Timestamp, DB min, DB max, DB current, DB used, Core Threads, Active Threads, Queue Tasks, Completed Tasks, Sessions, NIO Read, NIO Written, Queued NIO events, Queues NIO writes
1454057866294,5,200,5,0,17,0,0,58,1,35,2,0,0
1454057871295,5,200,5,0,17,0,0,59,1,35,2,0,0
1454057876295,5,200,5,0,17,0,0,59,1,35,2,0,0
1454057881296,5,200,5,0,17,0,0,59,1,35,2,0,0
1454057886297,5,200,5,0,17,0,0,59,1,35,2,0,0
1454057891295,5,200,5,0,17,0,0,59,1,35,2,0,0
1454057896293,5,200,5,0,17,0,0,59,1,35,2,0,0
1454057901292,5,200,5,0,17,0,0,59,1,35,2,0,0
1454057883931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057888932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057893929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057898930,5,200,4,1,17,0,0,0,0,0,0,0,0
1454057903930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057908932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057913930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057918932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057923933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057928933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057933931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057938929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057943929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057897459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057902462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057907458,5,200,4,1,17,0,0,0,0,0,0,0,0
1454057912460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057917463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057922461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057927458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057932458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057937463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057942463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057947460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057952461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057957462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057906297,5,200,5,0,17,0,0,59,1,35,2,0,0
1454057911293,5,200,5,0,17,0,0,59,1,35,2,0,0
1454057916295,5,200,5,0,17,0,0,59,1,35,2,0,0
1454057921293,5,200,4,1,17,0,0,60,1,35,2,0,0
1454057926297,5,200,5,0,17,0,0,60,1,35,2,0,0
1454057931296,5,200,5,0,17,0,0,60,1,35,2,0,0
1454057936296,5,200,5,0,17,0,0,60,1,35,2,0,0
1454057941293,5,200,5,0,17,0,0,60,1,35,2,0,0
1454057946293,5,200,5,0,17,0,0,60,1,35,2,0,0
1454057951296,5,200,5,0,17,0,0,60,1,35,2,0,0
1454057956296,5,200,5,0,17,0,0,60,1,35,2,0,0
1454057961295,5,200,5,0,17,0,0,60,1,35,2,0,0
1454057966295,5,200,5,0,17,0,0,60,1,35,2,0,0
1454057948930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057953930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057958929,5,200,4,1,17,0,0,0,0,0,0,0,0
1454057963931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057968931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057973931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057978931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057983934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057988931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057993933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057998932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058003930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058008932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057962460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057967461,5,200,4,1,17,0,0,0,0,0,0,0,0
1454057972461,5,200,4,1,17,0,0,0,0,0,0,0,0
1454057977461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057982461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057987461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057992463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057997460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058002462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058007463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058012463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058017458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058022460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454057971296,5,200,5,0,17,0,0,61,1,35,2,0,0
1454057976297,5,200,5,0,17,0,0,61,1,35,2,0,0
1454057981293,5,200,4,1,17,0,0,61,1,35,2,0,0
1454057986296,5,200,5,0,17,0,0,61,1,35,2,0,0
1454057991293,5,200,5,0,17,0,0,61,1,35,2,0,0
1454057996293,5,200,5,0,17,0,0,61,1,35,2,0,0
1454058001293,5,200,5,0,17,0,0,61,1,35,2,0,0
1454058006294,5,200,5,0,17,0,0,61,1,35,2,0,0
1454058011296,5,200,5,0,17,0,0,61,1,35,2,0,0
1454058016294,5,200,5,0,17,0,0,61,1,35,2,0,0
1454058021292,5,200,5,0,17,0,0,62,1,35,2,0,0
1454058026295,5,200,5,0,17,0,0,62,1,35,2,0,0
1454058031294,5,200,5,0,17,0,0,62,1,35,2,0,0
1454058013929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058018932,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058023933,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058028932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058033929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058038930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058043932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058048932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058053931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058058931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058063930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058068934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058073934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058027462,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058032459,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058037464,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058042462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058047463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058052461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058057462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058062462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058067461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058072459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058077462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058082459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058087459,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058036293,5,200,5,0,17,0,0,62,1,35,2,0,0
1454058041296,5,200,4,1,17,0,0,62,1,35,2,0,0
1454058046296,5,200,5,0,17,0,0,62,1,35,2,0,0
1454058051295,5,200,5,0,17,0,0,62,1,35,2,0,0
1454058056293,5,200,5,0,17,0,0,62,1,35,2,0,0
1454058061293,5,200,5,0,17,0,0,62,1,35,2,0,0
1454058066295,5,200,5,0,17,0,0,62,1,35,2,0,0
1454058071295,5,200,5,0,17,0,0,63,1,35,2,0,0
1454058076296,5,200,5,0,17,0,0,63,1,35,2,0,0
1454058081295,5,200,5,0,17,0,0,63,1,35,2,0,0
1454058086296,5,200,5,0,17,0,0,63,1,35,2,0,0
1454058091297,5,200,5,0,17,0,0,63,1,35,2,0,0
1454058096297,5,200,5,0,17,0,0,63,1,35,2,0,0
1454058078933,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058083930,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058088933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058093933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058098930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058103932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058108930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058113934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058118931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058123933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058128932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058133931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058138931,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058092462,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058097461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058102459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058107460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058112463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058117460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058122459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058127462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058132460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058137463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058142462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058147458,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058152458,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058101296,5,200,4,1,17,0,0,63,1,35,2,0,0
1454058106297,5,200,4,1,17,0,0,63,1,35,2,0,0
1454058111297,5,200,5,0,17,0,0,63,1,35,2,0,0
1454058116293,5,200,5,0,17,0,0,63,1,35,2,0,0
1454058121296,5,200,5,0,17,0,0,64,1,35,2,0,0
1454058126293,5,200,5,0,17,0,0,64,1,35,2,0,0
1454058131296,5,200,5,0,17,0,0,64,1,35,2,0,0
1454058136297,5,200,5,0,17,0,0,64,1,35,2,0,0
1454058141293,5,200,5,0,17,0,0,64,1,35,2,0,0
1454058146294,5,200,5,0,17,0,0,64,1,35,2,0,0
1454058151294,5,200,5,0,17,0,0,64,1,35,2,0,0
1454058156293,5,200,5,0,17,0,0,64,1,35,2,0,0
1454058161293,5,200,4,1,17,0,0,64,1,35,2,0,0
1454058143934,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058148934,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058153933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058158933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058163933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058168933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058173933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058178933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058183930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058188933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058193931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058198933,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058203933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058157463,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058162461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058167459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058172462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058177462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058182462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058187459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058192462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058197462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058202461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058207459,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058212460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058217461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058166295,5,200,4,1,17,0,0,64,1,35,2,0,0
1454058171296,5,200,5,0,17,0,0,65,1,35,2,0,0
1454058176296,5,200,5,0,17,0,0,65,1,35,2,0,0
1454058181296,5,200,5,0,17,0,0,65,1,35,2,0,0
1454058186295,5,200,5,0,17,0,0,65,1,35,2,0,0
1454058191296,5,200,5,0,17,0,0,65,1,35,2,0,0
1454058196295,5,200,5,0,17,0,0,65,1,35,2,0,0
1454058201297,5,200,5,0,17,0,0,65,1,35,2,0,0
1454058206296,5,200,5,0,17,0,0,65,1,35,2,0,0
1454058211296,5,200,5,0,17,0,0,65,1,35,2,0,0
1454058216297,5,200,5,0,17,0,0,65,1,35,2,0,0
1454058221293,5,200,4,1,17,0,0,66,1,35,2,0,0
1454058226294,5,200,5,0,17,0,0,66,1,35,2,0,0
1454058208933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058213931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058218934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058223930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058228934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058233933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058238933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058243932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058248931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058253932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058258932,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058263933,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058268934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058222462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058227462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058232461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058237461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058242462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058247458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058252461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058257461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058262462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058267458,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058272462,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058277462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058282459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058231295,5,200,5,0,17,0,0,66,1,35,2,0,0
1454058236293,5,200,5,0,17,0,0,66,1,35,2,0,0
1454058241293,5,200,5,0,17,0,0,66,1,35,2,0,0
1454058246293,5,200,5,0,17,0,0,66,1,35,2,0,0
1454058251296,5,200,5,0,17,0,0,66,1,35,2,0,0
1454058256294,5,200,5,0,17,0,0,66,1,35,2,0,0
1454058261293,5,200,5,0,17,0,0,66,1,35,2,0,0
1454058266296,5,200,5,0,17,0,0,66,1,35,2,0,0
1454058271293,5,200,5,0,17,0,0,67,1,35,2,0,0
1454058276293,5,200,5,0,17,0,0,67,1,35,2,0,0
1454058281292,5,200,4,1,17,0,0,67,1,35,2,0,0
1454058286294,5,200,4,1,17,0,0,67,1,35,2,0,0
1454058291297,5,200,5,0,17,0,0,67,1,35,2,0,0
1454058273932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058278929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058283930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058288933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058293931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058298930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058303932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058308931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058313933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058318933,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058323931,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058328930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058333931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058287458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058292461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058297462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058302463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058307463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058312462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058317461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058322460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058327462,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058332462,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058337462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058342462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058347460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058296296,5,200,5,0,17,0,0,67,1,35,2,0,0
1454058301297,5,200,5,0,17,0,0,67,1,35,2,0,0
1454058306293,5,200,5,0,17,0,0,67,1,35,2,0,0
1454058311295,5,200,5,0,17,0,0,67,1,35,2,0,0
1454058316295,5,200,5,0,17,0,0,67,1,35,2,0,0
1454058321295,5,200,5,0,17,0,0,68,1,35,2,0,0
1454058326296,5,200,5,0,17,0,0,68,1,35,2,0,0
1454058331295,5,200,5,0,17,0,0,68,1,35,2,0,0
1454058336295,5,200,5,0,17,0,0,68,1,35,2,0,0
1454058341294,5,200,4,1,17,0,0,68,1,35,2,0,0
1454058346294,5,200,4,1,17,0,0,68,1,35,2,0,0
1454058351294,5,200,5,0,17,0,0,68,1,35,2,0,0
1454058356294,5,200,5,0,17,0,0,68,1,35,2,0,0
1454058338932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058343932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058348932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058353932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058358933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058363934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058368930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058373932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058378930,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058383933,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058388931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058393933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058398934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058352462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058357461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058362461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058367461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058372460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058377459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058382461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058387459,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058392459,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058397462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058402462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058407458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058412462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058361297,5,200,5,0,17,0,0,68,1,35,2,0,0
1454058366294,5,200,5,0,17,0,0,68,1,35,2,0,0
1454058371297,5,200,5,0,17,0,0,69,1,35,2,0,0
1454058376295,5,200,5,0,17,0,0,69,1,35,2,0,0
1454058381295,5,200,5,0,17,0,0,69,1,35,2,0,0
1454058386292,5,200,5,0,17,0,0,69,1,35,2,0,0
1454058391296,5,200,5,0,17,0,0,69,1,35,2,0,0
1454058396294,5,200,5,0,17,0,0,69,1,35,2,0,0
1454058401292,5,200,4,1,17,0,0,69,1,35,2,0,0
1454058406292,5,200,4,1,17,0,0,69,1,35,2,0,0
1454058411296,5,200,5,0,17,0,0,69,1,35,2,0,0
1454058416296,5,200,5,0,17,0,0,69,1,35,2,0,0
1454058421293,5,200,5,0,17,0,0,70,1,35,2,0,0
1454058403930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058408931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058413930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058418933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058423930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058428929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058433930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058438931,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058443933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058448931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058453930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058458933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058463934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058417463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058422463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058427458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058432458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058437462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058442460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058447458,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058452461,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058457460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058462458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058467461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058472460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058477458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058426294,5,200,5,0,17,0,0,70,1,35,2,0,0
1454058431296,5,200,5,0,17,0,0,70,1,35,2,0,0
1454058436293,5,200,5,0,17,0,0,70,1,35,2,0,0
1454058441295,5,200,5,0,17,0,0,70,1,35,2,0,0
1454058446296,5,200,5,0,17,0,0,70,1,35,2,0,0
1454058451295,5,200,5,0,17,0,0,70,1,35,2,0,0
1454058456297,5,200,5,0,17,0,0,70,1,35,2,0,0
1454058461295,5,200,4,1,17,0,0,70,1,35,2,0,0
1454058466294,5,200,5,0,17,0,0,70,1,35,2,0,0
1454058471295,5,200,5,0,17,0,0,71,1,35,2,0,0
1454058476294,5,200,5,0,17,0,0,71,1,35,2,0,0
1454058481296,5,200,5,0,17,0,0,71,1,35,2,0,0
1454058486296,5,200,5,0,17,0,0,71,1,35,2,0,0
1454058468930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058473932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058478934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058483931,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058488932,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058493933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058498931,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058503929,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058508933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058513930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058518933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058523930,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058528934,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058482461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058487460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058492464,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058497463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058502462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058507463,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058512458,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058517463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058522462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058527462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058532459,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058537463,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058542468,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058491294,5,200,5,0,17,0,0,71,1,35,2,0,0
1454058496295,5,200,5,0,17,0,0,71,1,35,2,0,0
1454058501293,5,200,5,0,17,0,0,71,1,35,2,0,0
1454058506296,5,200,5,0,17,0,0,71,1,35,2,0,0
1454058511293,5,200,5,0,17,0,0,71,1,35,2,0,0
1454058516294,5,200,5,0,17,0,0,71,1,35,2,0,0
1454058521292,5,200,4,1,17,0,0,72,1,35,2,0,0
1454058526296,5,200,5,0,17,0,0,72,1,35,2,0,0
1454058531293,5,200,5,0,17,0,0,72,1,35,2,0,0
1454058536300,5,200,5,0,17,0,0,72,1,35,2,0,0
1454058541298,5,200,5,0,17,0,0,72,1,35,2,0,0
1454058546293,5,200,5,0,17,0,0,72,1,35,2,0,0
1454058551292,5,200,5,0,17,0,0,72,1,35,2,0,0
1454058533937,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058538939,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058543936,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058548936,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058553936,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058558937,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058563936,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058568939,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058573937,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058578938,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058583935,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058588938,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058593933,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058547466,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058552462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058557460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058562462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058567466,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058572466,5,200,4,1,17,0,0,0,0,0,0,0,0
1454058577466,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058582461,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058587462,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058592465,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058597467,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058602466,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058607460,5,200,5,0,17,0,0,0,0,0,0,0,0
1454058556300,5,200,4,0,17,0,0,72,1,35,2,0,0
1454058561295,5,200,5,0,17,0,0,72,1,35,2,0,0
1454058566296,5,200,5,0,17,0,0,72,1,35,2,0,0
1454058571302,5,200,5,0,17,0,0,73,1,35,2,0,0
1454058576298,5,200,5,0,17,0,0,73,1,35,2,0,0
1454058581301,5,200,4,1,17,0,0,73,1,35,2,0,0
1454058586300,5,200,4,1,17,0,0,73,1,35,2,0,0
1454058591302,5,200,5,0,17,0,0,73,1,35,2,0,0
1454058596299,5,200,5,0,17,0,0,73,1,35,2,0,0
1454058601300,5,200,5,0,17,0,0,73,1,35,2,0,0
